target,covariate,coef,std_err,p_value,conf_low,conf_high,ame,ame_se,ame_z,n_obs,converged,pseudo_r2
target_ordered_month2,had_nv_imp_30d,0.5153808040678122,0.015312018569261322,2.3353331202556796e-248,0.48536979914145145,0.5453918089941729,0.06707851628616125,0.0019917897092614515,33.67750921407949,746586,True,0.24162511413745313
target_ordered_month2,had_non_nv_imp_30d,0.2626554714757089,0.016421673905708933,1.397097975162709e-57,0.23046958205465817,0.2948413608967596,0.03418547835296214,0.0021384696241798086,15.98595461278702,746586,True,0.24162511413745313
target_ordered_month2,minutes_to_first_nv_impression,-0.043729218563487895,0.009313520613271188,2.6629331748059068e-06,-0.06198338353477082,-0.02547505359220497,-0.005691502431682887,0.001212149043283893,-4.695381696844602,746586,True,0.24162511413745313
target_ordered_month2,minutes_to_first_non_nv_impression,0.021528839133273758,0.009487130950198104,0.02325205596987446,0.0029344041542702128,0.0401232741122773,0.002802049620439549,0.0012347960683637437,2.269240801967088,746586,True,0.24162511413745313
target_ordered_month2,has_nv_notif_30d,-0.00559669603479685,0.0029790866932254342,0.06029070226553818,-0.011435598660341226,0.00024220659074752557,-0.0007284285001608709,0.0003877325092437423,-1.8786882265344305,746586,True,0.24162511413745313
target_ordered_month2,has_nv_notif_60d,0.1314961730280449,0.003266826524942301,0.0,0.12509331069541785,0.13789903536067194,0.017114661846941017,0.0004232582718701669,40.4355047128078,746586,True,0.24162511413745313
target_ordered_month2,dp_has_notif_any_day,0.20161151625948703,0.060840536677681106,0.0009204734602794132,0.08236625557114387,0.3208567769478302,0.02624040567711511,0.007918468349791777,3.313823395885029,746586,True,0.24162511413745313
target_ordered_month2,dp_has_notif_30d,-0.20866349869243625,0.06084740417655404,0.000605158727782723,-0.32792221943123423,-0.08940477795363826,-0.027158244515241483,0.00791933268857567,-3.4293602230424827,746586,True,0.24162511413745313
target_ordered_month2,nv_first_order,0.10173134095434473,0.0032417953348247365,3.6559328791574954e-216,0.09537753885283828,0.10808514305585118,0.013240670504555378,0.0004210766471738497,31.444798930130904,746586,True,0.24162511413745313
target_ordered_month2,nv_second_order,0.17105251901647966,0.0032869958923587533,0.0,0.1646101254501254,0.17749491258283392,0.022263051111056337,0.0004228977065130306,52.64405734101647,746586,True,0.24162511413745313
target_ordered_month2,dp_first_order,-0.03615725303486926,0.005151432412998476,2.2366398255543293e-12,-0.04625387503313854,-0.02606063103659998,-0.004705986073640347,0.0006698977260848157,-7.024932150679554,746586,True,0.24162511413745313
target_ordered_month2,dp_second_order,0.5411986774274716,0.005019496459556214,0.0,0.5313606451462152,0.5510367097087281,0.07043879789788303,0.0006208421600683403,113.456853333107,746586,True,0.24162511413745313
target_ordered_month3,const,-1.7816561916829008,0.00404652330867696,0.0,-1.7895872316305095,-1.773725151735292,,,,746586,True,0.20057232475526543
target_ordered_month3,had_nv_imp_first_session,0.013850344899365086,0.0075111791904900645,0.0651883698755665,-0.0008712957954221581,0.028571985594152333,0.0017513338782531394,0.0009497177110300111,1.8440573003042555,746586,True,0.20057232475526543
target_ordered_month3,had_non_nv_imp_first_session,0.11412601792969648,0.009361034519273477,3.4457527106183737e-34,0.09577872741388424,0.13247330844550873,0.014430886959331117,0.0011833256121608442,12.195195313130423,746586,True,0.20057232475526543
target_ordered_month3,had_nv_imp_second_session,0.018460839225200146,0.0045255356895937265,4.5179177622392965e-05,0.009590952262845806,0.027330726187554485,0.0023343168268451604,0.0005721897671231307,4.079620015893842,746586,True,0.20057232475526543
target_ordered_month3,had_non_nv_imp_second_session,0.21523961046473603,0.0047756885754707025,0.0,0.20587943285543406,0.224599788074038,0.02721639240660587,0.0006012759471258666,45.26439571830834,746586,True,0.20057232475526543
target_ordered_month3,had_nv_imp_1h,-0.003027165873579224,0.006120031055775473,0.6208596013174451,-0.015022206327165796,0.008967874580007347,-0.0003827758938856459,0.000773858857001371,-0.4946326974519176,746586,True,0.20057232475526543
target_ordered_month3,had_non_nv_imp_1h,0.006625245384087964,0.006217603986459357,0.2866214777253523,-0.005561034499505042,0.01881152526768097,0.0008377420762606806,0.0007861965839515513,1.0655631089746707,746586,True,0.20057232475526543
target_ordered_month3,had_nv_imp_4h,0.0007639971911299417,0.007688987122638268,0.9208504345484146,-0.014306140646833323,0.015834135029093206,9.660511513888817e-05,0.0009722489174001696,0.09936253299948526,746586,True,0.20057232475526543
target_ordered_month3,had_non_nv_imp_4h,-0.017972848139233836,0.007800764178403616,0.02122345335787878,-0.033262064980795106,-0.0026836312976725642,-0.00227261184207233,0.000986371735620453,-2.304011520203181,746586,True,0.20057232475526543
target_ordered_month3,had_nv_imp_12h,-0.03156976034199776,0.008203975697367806,0.00011903500971392216,-0.047649257238880534,-0.015490263445114984,-0.00399189992860643,0.0010373185653978264,-3.848287364909428,746586,True,0.20057232475526543
